property_id,Reviewed_Status,Most_Recent_Status,Source,Occupancy,Net_Yield,IRR,Selling_Reason,Seller_Retained_Broker,Final_Reviewer,leads_id
4973,Null,Pend,Bulk,Yes,14.88,5.29,Job Transfer,,Samantha Pierce,4973
4974,Accepted Offer,Pend,Broker,No,4.78,28.85,,,Jason Miller,4974
4975, ,Kick,Bulk,Yes,19.4,11.58,Downsizing,,Sophia Williams,4975
4976,New,Kick, MLS,Yes,17.39,12.97,Downsizing,Yes,Emily Patel,4976
4977, Closed,Cancel,Opendoor,Yes,18.52,14.99,,No,Michael Chen,4977
4978, ,Always Kick,Opendoor,Yes,9.52,21.76,,Yes,David Thompson,4978
4979,Closed,Cancelled,Internal,No,8.39,20.42,Downsizing,No,David Thompson,4979
4980,Cancelled, Close ,Internal,No,8.15,19.09,Job Transfer,Yes,Priya Sharma,4980
4981,Offered,Pending,Internal,Yes,13.89,5.32,,Yes,Jessica Lin,4981
4982,Cancelled,Pend,Bulk,No,3.22,14.91,Job Transfer,No,Priya Sharma,4982
4983,Offered,Null,Opendoor,Yes,15.49,10.19,Investor Sale,,Amit Kumar,4983
4984,Closed,Pend, MLS,,3.99,7.94,Investor Sale,Yes,Sophia Williams,4984
4985, Closed,Null,Internal,Yes,13.99,7.76,Job Transfer,,Emily Patel,4985
4986,Closed,Closed,Internal,No,4.63,20.46,,Yes,Jessica Lin,4986
4987,Closed,Available,Opendoor,Yes,2.33,18.64,,,Jessica Lin,4987
4988,Cancelled, Close ,Auction.com,Yes,12.47,25.1,Investor Sale,,Jason Miller,4988
4989,New,Pending,Broker,,15.79,13.09,Investor Sale,Yes,Amit Kumar,4989
4990,New,Pending,Broker,No,16.05,9.13,Downsizing,,Sophia Williams,4990
4991,Closed, , MLS,No,5.08,6.53,Investor Sale,Yes,Jason Miller,4991
4992,Reviewed,Available,Broker,,17.58,15.48,Job Transfer,,Sophia Williams,4992
4993,Offered,Close,Auction.com,Yes,18.98,16.46,Investor Sale,Yes,Sophia Williams,4993
4994,Offered,Available,Broker,No,14.17,19.24,Investor Sale,Yes,Amit Kumar,4994
4995, Closed,Cancelled,Bulk,,14.84,10.33,,No,David Thompson,4995
4996,Closed,Close, MLS,No,18.05,9.25,Job Transfer,No,Jason Miller,4996
4997,Neww,Available,Auction.com,,18.71,24.17,Investor Sale,No,Samantha Pierce,4997
4998,Reviewed,Cancelled,M.L.S.,No,6.69,15.74,Job Transfer,Yes,Samantha Pierce,4998
4999,Offered,Kick,Opendoor,,9.59,21.84,,Yes,Jason Miller,4999
5000,Offered,Close,Opendoor,,7.9,26.29,Investor Sale,No,David Thompson,5000
5001,Offered,Available,Opendoor,Yes,13.15,27.28,Relocation,Yes,Jane Doe,5001
5002,Accepted Offer,Pend,M L S,Yes,18.23,6.04,,,Emily Patel,5002
5003, ,Closed,Auction.com,Yes,18.76,23.31,Downsizing,No,John Smith,5003
5004,Reviewed,Null,Broker,,10.61,5.39,,No,David Thompson,5004
5005,Pending Review,Pending,M L S,No,11.86,19.14,Relocation,,Jane Doe,5005
5006,Null,Pending, MLS,No,18.35,9.42,Job Transfer,Yes,David Thompson,5006
5007,Reviewed,Available,Auction.com,Yes,3.29,27.75,Upsizing,,Jane Doe,5007
5008, ,Always Kick,Broker,,15.72,6.16,Downsizing,No,David Thompson,5008
5009, ,Available,Bulk,,20.14,6.98,Upsizing,,John Smith,5009
5010,Neww,Pend,Internal,No,10.26,21.66,Downsizing,No,Samantha Pierce,5010
5011,Pending Review,Cancel,Auction.com,Yes,9.73,20.46,Upsizing,No,Sarah Wilson,5011
5012,Closed,Closed,Broker,Yes,2.42,6.73,Downsizing,,David Thompson,5012
5013,Reviewed,Available,Internal,Yes,6.4,29.6,Investment,,Sarah Wilson,5013
5014, Closed,Kick, MLS,Yes,3.42,15.16,Investor Sale,Yes,David Thompson,5014
5015, ,Pending,M L S,No,18.12,12.08,Investment,,Sarah Wilson,5015
5016, ,Available,M.L.S.,No,7.23,13.88,,Yes,Samantha Pierce,5016
5017, ,Available,M L S,,17.33,18.32,Upsizing,No,Jane Doe,5017
5018,Null,Cancelled,Opendoor,Yes,7.45,13.48,Investor Sale,Yes,Amit Kumar,5018
5019, ,Pending,Internal,Yes,13.98,19.86,Downsizing,,John Smith,5019
5020,New,Null,Auction.com,No,2.3,12.86,Downsizing,,Samantha Pierce,5020
5021, ,Pending,M.L.S.,,9.37,13.99,Investment,,Jane Doe,5021
5022,Cancelled,Kick,Opendoor,,19.88,5.04,Job Transfer,Yes,David Thompson,5022
5023,Reviewed,Pending,M.L.S.,,18.1,14.12,Relocation,Yes,Sarah Wilson,5023
5024,New,Kick,Broker,No,2.08,11.81,Job Transfer,No,Michael Chen,5024
5025,Reviewed,Available,M L S,No,2.62,19.82,Upsizing,No,Mike Johnson,5025
5026,New,Closed,Internal,No,9.99,14.51,Downsizing,Yes,Luis Garcia,5026
5027,Pending Review,Available,Auction.com,No,12.63,17.68,Upsizing,Yes,Sarah Wilson,5027
5028,Reviewed,Pending,Internal,,7.29,25.07,Job Transfer,,Priya Sharma,5028
5029, ,Available,M L S,,3.39,9.38,Downsizing,Yes,John Smith,5029
5030,New,Cancel,Opendoor,No,11.75,13.1,Downsizing,No,David Thompson,5030
5031, ,Cancel,Auction.com,,8.2,28.99,Downsizing,,Sarah Wilson,5031
5032,Offered,Kick,Bulk,,5.92,12.2,Downsizing,Yes,David Thompson,5032
5033,Offered,Pending,M L S,No,18.39,19.63,Downsizing,Yes,Jane Doe,5033
5034,Neww,Pend, MLS,,17.92,22.17,Job Transfer,Yes,Michael Chen,5034
5035,Reviewed,Available,Internal,Yes,17.56,19.69,Relocation,No,Jane Doe,5035
5036, Closed,Kick,Auction.com,No,18.55,6.06,,Yes,Michael Chen,5036
5037, ,Cancel, MLS,,9.98,13.5,Upsizing,,Sarah Wilson,5037
5038,Null,Pending,Broker,No,16.63,24.24,Investor Sale,Yes,Jessica Lin,5038
5039,Reviewed,Pending,Internal,,4.93,28.26,Downsizing,No,Sarah Wilson,5039
5040,Accepted Offer,Closed,Bulk,No,2.94,14.58,Job Transfer,,Samantha Pierce,5040
5041,Reviewed,Pending,M L S,Yes,4.21,19.64,Relocation,,Mike Johnson,5041
5042,Cancelled,Cancelled, MLS,,18.36,20.61,Investor Sale,,David Thompson,5042
5043,Offered,Pending,Bulk,Yes,16.99,23.15,Investment,,Jane Doe,5043
5044,Reviewed,Null,Opendoor,Yes,12.62,29.22,,,Jessica Lin,5044
5045,Reviewed,Available,M L S,,15.28,20.88,Relocation,Yes,Sarah Wilson,5045
5046,Cancelled,Close, MLS,Yes,12.47,13.81,,No,Samantha Pierce,5046
5047,Pending Review,Cancel,Auction.com,No,6.79,18.56,Investment,No,John Smith,5047
5048,Reviewed,Kick,Opendoor,,3.78,20.07,Investor Sale,No,Emily Patel,5048
5049,Offered,Cancel,Internal,No,4.81,17.56,Upsizing,No,Sarah Wilson,5049
5050, ,Close,M.L.S.,No,12.76,23.17,Job Transfer,No,Amit Kumar,5050
5051,Offered,Available,M L S,,8.9,16.68,Upsizing,,John Smith,5051
5052, Closed, Close ,Broker,No,7.4,26.54,Downsizing,No,Samantha Pierce,5052
5053,Offered,Available,M.L.S.,No,18.68,18.27,Relocation,,Jane Doe,5053
5054,Offered,Cancelled,M.L.S.,No,8.13,6.95,Downsizing,,Luis Garcia,5054
5055,Offered,Pending,M L S,No,7.28,26.1,Downsizing,No,Mike Johnson,5055
5056,Closed,Pend,Opendoor,No,13.24,18.51,Job Transfer,Yes,Jason Miller,5056
5057,Reviewed,Cancel,Internal,Yes,17.83,17.89,Upsizing,,Sarah Wilson,5057
5058,Cancelled,Available, MLS,No,7.85,17.35,,Yes,Michael Chen,5058
5059,Offered,Available,Bulk,,8.54,19.83,Upsizing,,Sarah Wilson,5059
5060, ,Close,Auction.com,No,19.77,21.07,Job Transfer,No,Sophia Williams,5060
5061,Reviewed,Cancel,M.L.S.,Yes,3.93,25.46,Investment,No,John Smith,5061
5062,Null,Pend, MLS,Yes,10.61,24.34,,,David Thompson,5062
5063,Offered,Available,M L S,Yes,8.69,11.63,Investment,Yes,Sarah Wilson,5063
5064,Reviewed,Close,Auction.com,No,10.35,23.92,,No,Samantha Pierce,5064
5065,Offered,Closed,M.L.S.,No,15.57,20.58,Upsizing,No,Jane Doe,5065
5066,Closed, ,Auction.com,Yes,8.22,28.66,Job Transfer,,Sophia Williams,5066
5067,Pending Review,Available,M L S,No,16.93,18.46,Downsizing,Yes,Sarah Wilson,5067
5068,Accepted Offer, ,M L S,No,12.29,21.69,Investor Sale,No,Amit Kumar,5068
5069,Pending Review,Closed,M L S,,3.5,26.9,Downsizing,Yes,Jane Doe,5069
5070,Accepted Offer,Cancelled,Auction.com,,2.1,25.46,Job Transfer,Yes,Jason Miller,5070
5071,Pending Review,Pending,Broker,,11.15,28.33,Relocation,,Jane Doe,5071
5072,Accepted Offer,Close,Bulk,Yes,2.67,10.35,,Yes,Jason Miller,5072
5073,Offered,Pending,Opendoor,Yes,12.02,6.48,Relocation,Yes,Jane Doe,5073
5074, ,Null,Auction.com,Yes,18.47,10.63,Downsizing,No,Luis Garcia,5074
5075, ,Available,Opendoor,,7.1,30.43,Relocation,,Sarah Wilson,5075
5076, Closed,Null,Auction.com,,15.65,18.05,,No,Samantha Pierce,5076
5077,Pending Review,Available,Auction.com,Yes,19.79,24.41,Relocation,No,Mike Johnson,5077
5078, Closed,Always Kick,M.L.S.,Yes,12.81,14.22,Job Transfer,,Michael Chen,5078
5079,Offered,Pending, MLS,,9.4,9.72,Downsizing,No,Mike Johnson,5079
5080, ,Always Kick, MLS,No,8.8,24.63,Job Transfer,,Amit Kumar,5080
5081,Pending Review,Cancel,Bulk,Yes,9.26,9.97,Investment,Yes,Mike Johnson,5081
5082,Offered,Kick,Broker,Yes,13.46,22.77,,Yes,David Thompson,5082
5083,Pending Review,Pending,Auction.com,Yes,8.16,29.14,Upsizing,Yes,Jane Doe,5083
5084,Reviewed,Cancel,Auction.com,,17.04,25.95,Job Transfer,,Priya Sharma,5084
5085, ,Closed,Opendoor,,13.47,20.65,Relocation,No,Sarah Wilson,5085
5086, Closed,Close, MLS,Yes,8.45,20.93,Job Transfer,Yes,Emily Patel,5086
5087,Pending Review,Available,M.L.S.,No,3.21,25.12,Investment,No,Jane Doe,5087
5088,Reviewed,Pending,Internal,No,4.02,8.75,Downsizing,Yes,Priya Sharma,5088
5089,Reviewed,Closed,Auction.com,Yes,10.27,21.19,Downsizing,No,Mike Johnson,5089
5090,Neww,Closed,Broker,No,6.82,8.31,Downsizing,No,Luis Garcia,5090
5091,Offered,Pending,Bulk,Yes,16.37,6.32,Relocation,Yes,Mike Johnson,5091
5092,New,Pending,Auction.com,No,16.01,13.61,Downsizing,No,Samantha Pierce,5092
5093, ,Available,Opendoor,No,6.74,27.72,Upsizing,Yes,Mike Johnson,5093
5094,Reviewed,Null,Opendoor,,16.53,14.4,Downsizing,Yes,Samantha Pierce,5094
5095,Offered,Available, MLS,Yes,6.2,22.71,Downsizing,,Jane Doe,5095
5096, Closed,Closed,M L S,No,11.94,16.68,Job Transfer,,Sophia Williams,5096
5097,Offered,Pending, MLS,No,16.01,21.57,Investment,No,Mike Johnson,5097
5098, Closed, Close ,Bulk,No,7.02,10.8,Downsizing,Yes,Michael Chen,5098
5099,Pending Review,Cancel,Auction.com,No,13.71,23.37,Relocation,Yes,Mike Johnson,5099
5100,Neww,Closed,Auction.com,Yes,8.7,6.35,Investor Sale,,Luis Garcia,5100
5101,Pending Review,Available,Broker,No,3.38,11.64,Investment,Yes,Mike Johnson,5101
5102,Neww,Cancel, MLS,No,10.93,5.45,Job Transfer,Yes,Emily Patel,5102
5103,Pending Review,Closed,Opendoor,Yes,17.54,5.79,Downsizing,,Jane Doe,5103
5104,Accepted Offer,Closed, MLS,Yes,15.12,17.64,,,Emily Patel,5104
5105,Offered,Pending,M.L.S.,Yes,18.29,11.58,Relocation,,John Smith,5105
5106,Null,Always Kick,Broker,No,19.78,18.37,Downsizing,No,Sophia Williams,5106
5107,Offered,Cancel,Broker,,11.51,5.22,Investment,No,Jane Doe,5107
5108,Cancelled,Close,Bulk,No,15.2,19.52,Investor Sale,Yes,Priya Sharma,5108
5109,Pending Review,Closed,Auction.com,Yes,8.18,7.53,Relocation,No,John Smith,5109
5110,Cancelled,Pend,Auction.com,No,4.16,29.48,Downsizing,Yes,Jason Miller,5110
5111,Pending Review,Cancel,Broker,,15.02,6.42,Downsizing,No,Sarah Wilson,5111
5112,Reviewed,Pend,Auction.com,No,9.51,28.76,Downsizing,No,Michael Chen,5112
5113,Pending Review,Closed,M L S,Yes,11.08,7.98,Relocation,Yes,John Smith,5113
5114, ,Pend,M.L.S.,Yes,11.27,13.32,Investor Sale,No,Sophia Williams,5114
5115,Reviewed,Closed,M L S,No,6.1,24.89,Downsizing,Yes,Sarah Wilson,5115
5116,Null,Null,Auction.com,,3.65,25.32,Investor Sale,No,Sophia Williams,5116
5117,Offered,Available,Auction.com,Yes,4.73,11.3,Upsizing,,John Smith,5117
5118,Cancelled,Pend,M L S,,19.07,22.94,Investor Sale,,Luis Garcia,5118
5119,Reviewed,Cancel,Internal,No,8.67,23.48,Investment,No,Jane Doe,5119
5120,New,Available,Bulk,No,3.57,26.74,Investor Sale,Yes,Luis Garcia,5120
5121,Pending Review,Available,M L S,No,2.91,5.04,Downsizing,No,John Smith,5121
5122,Null,Available,Auction.com,,8.52,5.02,Job Transfer,Yes,Luis Garcia,5122
5123,Offered,Cancel,Internal,,18.36,9.34,Investment,,Mike Johnson,5123
5124,New,Pend,Opendoor,,7.61,8.3,Downsizing,Yes,Amit Kumar,5124
5125,Offered,Pending,Opendoor,,11.07,12.67,Relocation,Yes,John Smith,5125
5126,Offered,Available,Bulk,,16.36,12.35,Investor Sale,Yes,Emily Patel,5126
5127,Offered,Closed,M.L.S.,Yes,19.41,9.84,Relocation,Yes,Jane Doe,5127
5128,Closed, Close , MLS,Yes,16.87,28.94,,Yes,Sophia Williams,5128
5129,Reviewed,Pending,M L S,,13.94,10.11,Downsizing,Yes,Mike Johnson,5129
5130,Reviewed, Close ,Internal,,16.41,11.2,,Yes,Jason Miller,5130
5131,Pending Review,Pending,Internal,Yes,6.26,20.11,Relocation,No,Mike Johnson,5131
5132,Accepted Offer,Kick,Auction.com,No,5.83,18.87,Job Transfer,,Michael Chen,5132
5133,Reviewed,Closed,Opendoor,No,2.72,16.86,Downsizing,Yes,John Smith,5133
5134,Null,Cancelled,M L S,,4.3,21.14,,,Michael Chen,5134
5135,Pending Review,Cancel,Auction.com,,13.77,12.11,Investment,No,Mike Johnson,5135
5136,Offered,Available,Internal,,4.49,7.07,Downsizing,,Sophia Williams,5136
5137,Offered,Closed, MLS,,19.36,10.87,Downsizing,Yes,Jane Doe,5137
5138, Closed,Cancel,M.L.S.,Yes,13.39,24.07,,Yes,Luis Garcia,5138
5139,Reviewed,Closed,Opendoor,,6.98,25.03,Relocation,No,John Smith,5139
5140,Cancelled,Pend,M L S,,6.68,7.08,Investor Sale,No,Jason Miller,5140
5141, ,Pending,M L S,No,2.8,24.75,Downsizing,Yes,Mike Johnson,5141
5142,New, Close ,Bulk,,19.56,7.35,Investor Sale,Yes,David Thompson,5142
5143,Offered,Available, MLS,Yes,4.65,26.42,Upsizing,,Mike Johnson,5143
5144,New,Cancel,Broker,No,8.11,9.47,Downsizing,Yes,Luis Garcia,5144
5145,Offered,Pending,Bulk,No,16.22,6.1,Upsizing,Yes,Sarah Wilson,5145
5146,Null,Close,M L S,Yes,5.99,25.52,,Yes,Samantha Pierce,5146
5147,Offered,Available,Bulk,No,14.3,26.41,Relocation,No,Jane Doe,5147
5148,Null,Cancelled,Auction.com,,9.9,21.32,Investor Sale,No,Amit Kumar,5148
5149, ,Cancel,M.L.S.,No,3.29,18.35,Investment,No,Mike Johnson,5149
5150, Closed,Available,Opendoor,No,9.71,16.04,Investor Sale,No,Jason Miller,5150
5151, ,Pending,Bulk,,6.09,14.8,Downsizing,Yes,Mike Johnson,5151
5152,Neww,Closed,Bulk,No,18.59,5.46,Job Transfer,No,Sophia Williams,5152
5153,Pending Review,Closed,M L S,Yes,17.77,6.28,Investment,No,Sarah Wilson,5153
5154,Reviewed, Close ,Auction.com,,8.51,28.31,Downsizing,Yes,Sophia Williams,5154
5155,Offered,Closed,Opendoor,Yes,11.18,28.54,Relocation,No,Sarah Wilson,5155
5156,Reviewed, ,M.L.S.,,8.25,20.31,Job Transfer,No,Luis Garcia,5156
5157,Pending Review,Cancel,Auction.com,,12.38,27.75,Relocation,Yes,Mike Johnson,5157
5158, ,Always Kick,Internal,No,12.54,23.16,Investor Sale,Yes,Jessica Lin,5158
5159, ,Cancel,Auction.com,No,12.84,22.85,Investment,No,Mike Johnson,5159
5160,Offered,Null,M L S,,4.89,25.4,Investor Sale,Yes,Sophia Williams,5160
5161,Reviewed,Pending,Auction.com,Yes,13.83,26.05,Upsizing,No,John Smith,5161
5162,Cancelled,Close,Bulk,Yes,3.45,21.44,,Yes,David Thompson,5162
5163,Reviewed,Pending,Bulk,No,8.32,22.12,Investment,,John Smith,5163
5164, ,Close,M L S,No,10.02,20.65,Downsizing,Yes,Emily Patel,5164
5165,Reviewed,Cancel,Bulk,Yes,9.72,26.86,Investment,,Mike Johnson,5165
5166, Closed,Always Kick,M L S,,17.37,5.97,Job Transfer,Yes,Emily Patel,5166
5167,Offered,Closed,Auction.com,Yes,15.04,18.0,Upsizing,No,John Smith,5167
5168,Cancelled,Closed,Opendoor,,12.59,26.87,Downsizing,Yes,Michael Chen,5168
5169,Reviewed,Cancel, MLS,Yes,17.05,13.85,Upsizing,,Mike Johnson,5169
5170,Cancelled, ,Internal,No,2.16,18.76,Job Transfer,,Michael Chen,5170
5171,Offered,Cancel,Opendoor,No,6.67,22.21,Investment,No,Jane Doe,5171
5172, ,Closed,Auction.com,Yes,6.24,26.91,Job Transfer,,Jessica Lin,5172
5173,Pending Review,Closed,Opendoor,Yes,14.84,27.63,Investment,No,Mike Johnson,5173
5174,Neww,Close,Broker,,3.01,15.93,Downsizing,Yes,Jessica Lin,5174
5175,Pending Review,Available,Internal,,4.77,7.3,Investment,No,Mike Johnson,5175
5176,Cancelled,Available,Bulk,Yes,4.75,25.83,Downsizing,No,Jason Miller,5176
5177,Reviewed,Pending,Internal,,7.75,6.72,Investment,,Mike Johnson,5177
5178, ,Cancelled, MLS,Yes,14.3,14.07,Investor Sale,Yes,David Thompson,5178
5179, ,Closed,Opendoor,,3.08,15.85,Investment,No,Sarah Wilson,5179
5180,Cancelled,Cancel,M L S,No,10.05,14.97,Downsizing,No,Sophia Williams,5180
5181, ,Cancel, MLS,Yes,12.41,14.46,Upsizing,Yes,Mike Johnson,5181
5182,Cancelled,Pend, MLS,Yes,4.58,29.3,Job Transfer,Yes,Amit Kumar,5182
5183,Reviewed,Cancel,Broker,No,11.45,28.36,Downsizing,No,Sarah Wilson,5183
5184,New, ,Bulk,,19.65,21.5,,,Sophia Williams,5184
5185,Offered,Available, MLS,Yes,15.88,20.72,Upsizing,,Jane Doe,5185
5186, ,Cancelled, MLS,Yes,7.62,23.31,Downsizing,,Sophia Williams,5186
5187,Pending Review,Pending,Bulk,,5.82,18.76,Downsizing,Yes,Mike Johnson,5187
5188,New,Kick,Bulk,Yes,17.87,22.17,Investor Sale,No,Jason Miller,5188
5189,Reviewed,Closed,M L S,Yes,3.59,27.1,Upsizing,Yes,Jane Doe,5189
5190, ,Available,M L S,No,16.07,7.58,,,Jessica Lin,5190
5191,Reviewed,Available,M.L.S.,Yes,13.97,17.08,Investment,,Mike Johnson,5191
5192, Closed, ,Internal,,7.77,8.89,Investor Sale,Yes,Samantha Pierce,5192
5193,Offered,Cancel,M.L.S.,,3.89,23.85,Upsizing,,Mike Johnson,5193
5194, Closed,Closed,Bulk,No,9.19,17.84,,Yes,Emily Patel,5194
5195,Offered,Closed,Broker,No,6.69,27.19,Investment,,Mike Johnson,5195
5196,Null,Available,Bulk,No,7.61,8.45,Investor Sale,No,Jason Miller,5196
5197,Reviewed,Pending, MLS,Yes,17.07,20.77,Investment,,Mike Johnson,5197
5198,Null, ,Internal,No,7.27,22.16,,Yes,Sophia Williams,5198
5199, ,Closed,Opendoor,No,11.45,7.99,Relocation,No,Sarah Wilson,5199
5200,Null,Pend,Broker,No,17.63,28.01,,Yes,Amit Kumar,5200
5201,Pending Review,Available,M L S,No,17.68,19.6,Downsizing,No,Sarah Wilson,5201
5202, Closed,Always Kick,M.L.S.,No,12.46,26.94,,Yes,Jessica Lin,5202
5203,Pending Review,Pending,Bulk,Yes,17.75,15.33,Upsizing,No,Sarah Wilson,5203
5204, Closed,Close, MLS,No,9.46,16.28,,,Michael Chen,5204
5205,Reviewed,Available,Auction.com,Yes,17.58,4.54,Investment,Yes,Sarah Wilson,5205
5206,Cancelled, Close ,Internal,Yes,11.31,7.48,Investor Sale,No,David Thompson,5206
5207,Reviewed,Available,Bulk,No,4.27,18.41,Downsizing,,Sarah Wilson,5207
5208,Closed,Pending,Bulk,,6.99,22.64,Investor Sale,,David Thompson,5208
5209,Pending Review,Available,Internal,,15.13,23.62,Investment,Yes,Sarah Wilson,5209
5210,Closed,Cancel,M L S,No,5.72,11.68,Downsizing,,Amit Kumar,5210
5211,Offered,Cancel,M L S,,10.71,8.64,Relocation,,John Smith,5211
5212,Neww,Cancel, MLS,,14.26,5.49,Investor Sale,No,Emily Patel,5212
5213,Reviewed,Cancel,Bulk,Yes,17.2,10.09,Downsizing,,Jane Doe,5213
5214,Accepted Offer,Pend,Auction.com,Yes,7.17,19.01,,No,Sophia Williams,5214
5215, ,Pending,Opendoor,,15.4,11.76,Upsizing,Yes,Jane Doe,5215
5216,New,Null, MLS,No,11.94,13.76,Investor Sale,No,Michael Chen,5216
5217,Pending Review,Pending,M L S,No,9.25,20.59,Investment,Yes,Sarah Wilson,5217
5218,New,Pending,Bulk,,3.48,16.23,Downsizing,Yes,Samantha Pierce,5218
5219,Offered,Pending,Auction.com,Yes,17.12,12.7,Investment,,Mike Johnson,5219
5220,Offered,Available,M L S,,17.61,8.12,,,Jessica Lin,5220
5221,Reviewed,Pending, MLS,,7.98,12.96,Relocation,,Jane Doe,5221
5222, Closed,Pend,Opendoor,Yes,13.57,20.17,,No,Jessica Lin,5222
5223, ,Pending,M.L.S.,No,4.05,9.06,Investment,,John Smith,5223
5224,New,Pending,Bulk,,7.04,5.47,Investor Sale,Yes,Luis Garcia,5224
5225, ,Pending,Broker,,14.57,24.41,Investment,Yes,Jane Doe,5225
5226, Closed,Pending,Bulk,,15.01,29.73,Job Transfer,No,Sophia Williams,5226
5227,Reviewed,Available,Internal,,13.19,28.68,Investment,Yes,Mike Johnson,5227
5228,New,Kick,Bulk,No,18.43,13.11,Downsizing,No,Luis Garcia,5228
5229,Offered,Pending,Auction.com,Yes,18.13,28.32,Downsizing,,John Smith,5229
5230,Cancelled,Cancelled, MLS,Yes,17.06,11.21,Investor Sale,,Jessica Lin,5230
5231,Reviewed,Closed, MLS,,6.05,7.4,Relocation,,John Smith,5231
5232,New,Kick,Bulk,,19.68,23.7,Downsizing,,Sophia Williams,5232
5233, ,Closed,Bulk,,7.48,6.22,Downsizing,,Mike Johnson,5233
5234, Closed, ,Opendoor,,15.3,20.75,Investor Sale,No,Michael Chen,5234
5235,Pending Review,Cancel, MLS,,9.57,21.41,Upsizing,Yes,Sarah Wilson,5235
5236,Null,Pend,M L S,No,3.21,13.63,Investor Sale,No,Luis Garcia,5236
5237,Pending Review,Cancel,M.L.S.,No,13.81,16.07,Upsizing,,Sarah Wilson,5237
5238,Closed,Pending,Opendoor,,14.46,26.29,Investor Sale,No,Michael Chen,5238
5239,Pending Review,Closed,M.L.S.,No,7.33,19.94,Investment,No,Sarah Wilson,5239
5240,Cancelled, ,Auction.com,No,10.3,28.98,,Yes,Emily Patel,5240
5241,Offered,Closed,Opendoor,No,6.67,9.58,Downsizing,No,Mike Johnson,5241
5242,Closed, Close ,Auction.com,Yes,5.49,21.61,Downsizing,,Amit Kumar,5242
5243, ,Available,M L S,,18.05,5.51,Investment,Yes,Sarah Wilson,5243
5244, , Close ,M L S,No,9.77,14.21,Investor Sale,Yes,Luis Garcia,5244
5245,Pending Review,Cancel,Bulk,,10.48,10.25,Investment,Yes,Jane Doe,5245
5246,New,Close,Internal,No,3.13,11.51,Downsizing,Yes,Samantha Pierce,5246
5247, ,Closed, MLS,No,13.58,28.03,Relocation,,Mike Johnson,5247
5248,Neww,Cancelled,Bulk,,6.25,13.62,,,Emily Patel,5248
5249,Offered,Pending, MLS,,14.05,21.67,Investment,No,Mike Johnson,5249
5250,Null,Cancel,Internal,,2.02,8.26,,No,Jason Miller,5250
5251,Offered,Cancel,M L S,No,8.42,17.57,Upsizing,Yes,Jane Doe,5251
5252,Neww,Closed,Opendoor,No,4.8,26.66,Downsizing,No,Michael Chen,5252
5253,Reviewed,Closed, MLS,No,8.09,15.69,Downsizing,No,John Smith,5253
5254,Closed,Pending,Auction.com,,9.75,22.31,Job Transfer,,Jason Miller,5254
5255, ,Closed,Internal,Yes,9.36,17.32,Relocation,Yes,John Smith,5255
5256, Closed,Kick, MLS,,12.61,23.28,Downsizing,No,Priya Sharma,5256
5257, ,Available,M.L.S.,Yes,19.01,5.74,Relocation,No,Mike Johnson,5257
5258,Reviewed,Available,Internal,No,15.61,27.89,Investor Sale,No,Samantha Pierce,5258
5259,Reviewed,Pending,Broker,No,2.06,28.59,Investment,No,John Smith,5259
5260,Accepted Offer,Pend,Opendoor,Yes,13.69,6.62,Investor Sale,Yes,Jason Miller,5260
5261,Offered,Available,M L S,Yes,8.0,12.84,Upsizing,No,Sarah Wilson,5261
5262,Closed,Pend, MLS,Yes,15.65,13.29,Investor Sale,Yes,Jessica Lin,5262
5263, ,Available,Bulk,No,5.89,30.08,Investment,,Sarah Wilson,5263
5264,Neww,Close,Internal,Yes,5.17,13.0,,No,Jason Miller,5264
5265,Pending Review,Closed, MLS,No,13.6,10.17,Relocation,,John Smith,5265
5266,Cancelled,Null,M L S,Yes,18.13,10.29,Investor Sale,,Michael Chen,5266
5267,Offered,Pending,M L S,Yes,8.31,14.14,Investment,,Sarah Wilson,5267
5268, ,Null, MLS,Yes,7.03,12.51,Investor Sale,,Emily Patel,5268
5269,Pending Review,Available,Auction.com,Yes,3.61,23.21,Upsizing,No,Mike Johnson,5269
5270,New,Available,Broker,No,16.74,6.73,Downsizing,Yes,Sophia Williams,5270
5271, ,Available, MLS,No,5.9,13.87,Relocation,,John Smith,5271
5272,New,Available,M L S,,5.11,25.16,Downsizing,,Sophia Williams,5272
5273,Offered,Available,Internal,Yes,5.36,6.73,Relocation,No,Mike Johnson,5273
5274,Cancelled,Closed, MLS,No,8.5,18.53,,No,Luis Garcia,5274
5275,Reviewed,Available,M L S,No,18.8,13.64,Downsizing,Yes,John Smith,5275
5276,New,Pend, MLS,No,10.99,12.37,Downsizing,,Emily Patel,5276
5277,Offered,Closed,Internal,,3.33,15.57,Upsizing,,Jane Doe,5277
5278,Closed,Pending, MLS,,4.73,27.51,,No,Jessica Lin,5278
5279,Offered,Cancel,M L S,Yes,3.09,29.97,Relocation,No,Mike Johnson,5279
5280,Neww, ,Auction.com,No,18.73,23.76,,No,Priya Sharma,5280
5281,Pending Review,Pending,Bulk,No,3.34,27.17,Downsizing,,Jane Doe,5281
5282,Cancelled, ,Auction.com,,3.66,14.58,Investor Sale,Yes,Emily Patel,5282
5283, ,Closed,M.L.S.,Yes,16.69,16.98,Upsizing,No,John Smith,5283
5284, ,Close,Opendoor,Yes,19.81,9.91,,,Luis Garcia,5284
