valuation_id,property_id,List_Price,Previous_Rent,ARV,Rent_Zestimate,Low_FMR,Redfin_Value,Zestimate,Expected_Rent,High_FMR
10496,4281,226898,,599304.0,3880.0,1111.0,,,,
10497,4281,91865,,229970.0,,1595.0,,297489.0,3045.0,
10498,4281,273276,,,2269.0,,,,2831.0,
10499,4281,367496,1178.0,,,,575927.0,96522.0,,
10500,4282,93140,3122.0,,,,,,,
10501,4282,464182,1391.0,546159.0,2704.0,,,,,5235.0
10502,4282,243908,,,3154.0,1934.0,,,,2600.0
10503,4282,416206,,,,,169606.0,,,2518.0
10504,4283,310175,,,,1992.0,,,,4826.0
10505,4283,355546,,219205.0,,1688.0,,,1685.0,
10506,4284,127322,,,,1874.0,,,3204.0,5467.0
10507,4284,338106,,,,,,,,
10508,4284,350963,,,1368.0,853.0,,515539.0,,
10509,4285,367090,,,,,232631.0,,3329.0,1418.0
10510,4286,400053,,,,,265131.0,,,
10511,4286,156825,3401.0,,,927.0,91164.0,,,
10512,4286,365769,,300415.0,,,,129562.0,,1615.0
10513,4286,226024,2791.0,,,1521.0,,,,1316.0
10514,4286,142921,1420.0,338150.0,,,416043.0,336373.0,,
10515,4287,200390,,,,,405514.0,434373.0,,
10516,4287,192413,2991.0,286540.0,,,483590.0,,,1708.0
10517,4287,118621,,,,1900.0,,,,
10518,4288,495660,2653.0,,,1665.0,157047.0,,2215.0,
10519,4288,208822,1905.0,,1364.0,924.0,,,,
10520,4288,256011,,420756.0,,,,,,
10521,4288,140432,1477.0,215514.0,,,,,,1672.0
10522,4288,361302,,,,831.0,401267.0,445951.0,,
10523,4289,493677,2687.0,461730.0,,,,,,
10524,4289,146399,,,,,,,,
10525,4290,94913,,491606.0,,1609.0,,346689.0,,2338.0
10526,4290,449492,846.0,539549.0,,,,164842.0,2533.0,2214.0
10527,4290,286490,,,,1067.0,,,1298.0,
10528,4290,212462,,,,,350170.0,,1828.0,
10529,4290,90353,,,,991.0,,,,3771.0
10530,4291,381449,,,3289.0,,,,,2840.0
10531,4291,364947,,231835.0,2435.0,,192064.0,125228.0,,2713.0
10532,4291,320884,,224080.0,2481.0,,387884.0,384387.0,,
10533,4292,356796,1450.0,,2249.0,1308.0,418145.0,,2905.0,
10534,4292,497329,,528764.0,,,,,,
10535,4292,244487,,307572.0,,,,,,
10536,4293,342926,,,,1837.0,,542582.0,1206.0,
10537,4294,134167,1206.0,341132.0,,,319283.0,266909.0,,
10538,4294,99654,1740.0,,1580.0,,,152839.0,1137.0,
10539,4294,148876,,,3009.0,,,,,3449.0
10540,4295,240749,3384.0,,1994.0,,,256090.0,,
10541,4295,442836,1291.0,,,,,,2825.0,4981.0
10542,4296,199832,,,1314.0,1175.0,,,,1291.0
10543,4296,447283,,,,1076.0,,,2566.0,
10544,4296,277463,,,2142.0,,,,,2911.0
10545,4296,156816,2660.0,,3180.0,,,,,3502.0
10546,4296,321562,,,2768.0,,,413405.0,,
10547,4298,411026,2264.0,,,1146.0,,137948.0,,
10548,4298,101755,,134701.0,,1114.0,,,2138.0,
10549,4298,126110,,,,1659.0,,,,
10550,4299,124809,3005.0,,2055.0,1580.0,,,2952.0,3918.0
10551,4299,435148,,,,,528716.0,499485.0,,
10552,4299,161891,2980.0,,2620.0,,,,,
10553,4299,328054,,209335.0,,801.0,,270931.0,,
10554,4302,264944,,231548.0,,,386302.0,,,3977.0
10555,4302,376069,1860.0,,,973.0,257027.0,208133.0,,2953.0
10556,4302,424975,,458976.0,2829.0,,,143003.0,1760.0,4859.0
10557,4303,216741,,,,,,,2182.0,
10558,4303,481191,,565539.0,2612.0,1173.0,251389.0,502437.0,2961.0,2348.0
10559,4304,155119,,257892.0,,,521505.0,98681.0,1787.0,
10560,4305,371203,2834.0,138409.0,3271.0,1322.0,,353533.0,3180.0,
10561,4305,134282,2040.0,,,,,,,
10562,4306,454851,1831.0,,,,,514710.0,1437.0,4930.0
10563,4308,376769,3312.0,544813.0,,1062.0,582047.0,319468.0,,1264.0
10564,4308,372588,2640.0,181909.0,,1629.0,,,,
10565,4308,389127,,,1453.0,1306.0,465652.0,,,
10566,4309,371001,,,,1432.0,,,,2827.0
10567,4311,277994,1671.0,418988.0,,788.0,339475.0,162867.0,2629.0,1855.0
10568,4311,228228,,,,,513018.0,456904.0,3381.0,3987.0
10569,4311,319103,,,1060.0,1677.0,510436.0,339543.0,,
10570,4312,499555,,,,,,94033.0,,
10571,4312,473421,,,,,,,2921.0,
10572,4312,100439,,,,,174880.0,,2677.0,2702.0
10573,4313,421921,1520.0,241741.0,,1431.0,,535999.0,1787.0,
10574,4314,229122,1928.0,,2817.0,,105124.0,,935.0,3584.0
10575,4315,137790,3012.0,279108.0,1533.0,1257.0,,487853.0,,4280.0
10576,4315,120068,2565.0,334397.0,1688.0,,,,1412.0,3609.0
10577,4315,422740,,,,,,305102.0,1144.0,2587.0
10578,4315,372211,2300.0,552103.0,,1268.0,,290301.0,,
10579,4316,227329,,320858.0,,867.0,,,2909.0,3106.0
10580,4316,372603,3253.0,225990.0,1184.0,,,,,
10581,4317,136830,,377397.0,,1191.0,366065.0,,,
10582,4318,334566,,,,,,,,
10583,4319,326516,,,,,,99116.0,,
10584,4319,418255,,,,,,,,
10585,4319,185093,,337522.0,1521.0,,,498853.0,,
10586,4319,405556,1763.0,381678.0,,,,,2774.0,1947.0
10587,4319,150961,1283.0,,,1979.0,347727.0,,2197.0,2835.0
10588,4320,204637,,,1650.0,,,324548.0,,2607.0
10589,4320,248502,3189.0,,,,,,,4679.0
10590,4320,235642,,,1829.0,1818.0,98585.0,,,
10591,4320,265417,3138.0,,,,,420201.0,2431.0,3110.0
10592,4321,296389,854.0,464460.0,,1898.0,,,3336.0,
10593,4321,374738,,555302.0,3374.0,,591311.0,291003.0,,
10594,4321,209224,,441812.0,3325.0,1808.0,,,3469.0,1822.0
10595,4322,333433,,,,,,,1644.0,2678.0
10596,4322,332971,,,,,,,,
10597,4323,426532,3225.0,226373.0,,,555250.0,281184.0,,
10598,4325,309820,1071.0,595770.0,2053.0,1732.0,591066.0,,,3991.0
10599,4326,457202,,178532.0,,,383352.0,,2439.0,
10600,4326,228417,3281.0,,,,,457071.0,,
10601,4327,215426,1461.0,478721.0,,,,,,1582.0
10602,4327,409618,,,,880.0,,428759.0,,
10603,4328,287921,1375.0,292267.0,1520.0,,,,,
10604,4328,189933,2468.0,,2601.0,,,152478.0,1922.0,
10605,4328,425831,2031.0,252370.0,,,114367.0,,,
10606,4329,142382,1670.0,271694.0,,,517519.0,,,
10607,4329,90440,2716.0,,,1344.0,,,2623.0,
10608,4329,236958,,117850.0,3463.0,1217.0,418464.0,,1370.0,
10609,4330,208359,,,,,309154.0,150220.0,,
10610,4330,252545,,225601.0,,,258746.0,,1353.0,4030.0
10611,4330,317359,1500.0,419671.0,811.0,898.0,,,,2378.0
10612,4330,340284,,567011.0,,927.0,233776.0,,,
10613,4330,196426,,,1292.0,758.0,197248.0,,2956.0,4477.0
10614,4331,113422,1832.0,,,1522.0,557418.0,325150.0,,
10615,4331,169053,,464009.0,,1020.0,,,,1683.0
10616,4331,393576,2216.0,,,,,,1000.0,
10617,4332,171396,2546.0,,,,181891.0,,1601.0,1142.0
10618,4333,389539,1091.0,503136.0,,,,,,4796.0
10619,4333,433445,,,,1094.0,,,1093.0,
10620,4333,472055,2391.0,468330.0,3480.0,747.0,144366.0,,,
10621,4334,281021,2167.0,,,,,,2912.0,3347.0
10622,4334,485491,1223.0,340296.0,,1194.0,,,,
10623,4334,129114,2653.0,,,,,,,4747.0
10624,4334,142736,,,,1577.0,,,1461.0,
10625,4334,213284,,,,,504085.0,,,1701.0
10626,4335,273287,2839.0,,,,311113.0,154436.0,2205.0,2029.0
10627,4335,463130,2625.0,179067.0,,816.0,599285.0,,3346.0,3898.0
10628,4337,189225,,,3032.0,,,,,
10629,4337,194376,,,,,326166.0,,,1548.0
10630,4337,178190,2147.0,393189.0,2924.0,,,,,1290.0
10631,4337,150750,1832.0,259496.0,,,,509465.0,,3911.0
10632,4337,272579,,514075.0,2211.0,847.0,139310.0,,,
10633,4338,282827,,305595.0,,1485.0,,,,3391.0
10634,4340,347598,,,1566.0,1719.0,,,,
10635,4340,262406,,268926.0,,1351.0,213557.0,,1486.0,5338.0
10636,4340,377711,,144586.0,,751.0,,,1343.0,
10637,4341,334441,,298910.0,,1576.0,,104786.0,,2177.0
10638,4341,403463,,,,822.0,,,,
10639,4341,137251,,,3668.0,,558857.0,,,1247.0
10640,4342,95861,,326916.0,2247.0,,,,,3469.0
10641,4343,126521,,267602.0,3926.0,,139392.0,356661.0,,
10642,4343,319955,1372.0,496887.0,,1481.0,250039.0,107838.0,3164.0,4661.0
10643,4343,285652,,,3402.0,1751.0,,200449.0,,
10644,4343,395963,,,2723.0,977.0,,,1688.0,4358.0
10645,4345,358308,2996.0,,3391.0,894.0,,,,
10646,4345,477435,2792.0,,,1187.0,,,,
10647,4345,258005,,,,1628.0,522520.0,,2085.0,1344.0
10648,4346,468569,,135481.0,,,97956.0,,,1282.0
10649,4346,437876,,,,1895.0,,,2643.0,1640.0
10650,4346,315272,2369.0,,1752.0,1546.0,,,,4507.0
10651,4347,134200,,316576.0,2402.0,1102.0,,,,
10652,4347,173750,,469901.0,,1303.0,,439502.0,982.0,5316.0
10653,4347,165614,,542356.0,,801.0,,97840.0,3114.0,1784.0
10654,4349,333240,,,2078.0,1573.0,,183653.0,960.0,2548.0
10655,4349,257488,,,,1633.0,352448.0,,,1546.0
10656,4349,292318,2602.0,,2884.0,,410897.0,,2940.0,
10657,4349,264387,1019.0,,,1494.0,215553.0,527526.0,,
10658,4349,161606,2956.0,,2700.0,1180.0,,,,
10659,4350,406591,,,2174.0,,271647.0,,2528.0,
10660,4350,469330,,,,,,117352.0,,5119.0
10661,4350,368886,,,,1258.0,,101455.0,,
10662,4351,244498,1686.0,282899.0,880.0,,,177784.0,3072.0,2998.0
10663,4351,256312,2669.0,,2155.0,,,116091.0,,2711.0
10664,4351,307484,1563.0,,,,444628.0,,,4213.0
10665,4351,356607,1354.0,,,1213.0,224313.0,144443.0,,
10666,4351,326229,,,1520.0,,,,3489.0,5210.0
10667,4352,273884,2617.0,,1849.0,1023.0,,,,
10668,4353,224112,869.0,,,,416077.0,401680.0,,
10669,4353,164925,,,2294.0,,,,,
10670,4353,278016,3131.0,,3309.0,,,152589.0,1126.0,4661.0
10671,4353,114751,1803.0,,,1934.0,,,2248.0,4225.0
10672,4353,435570,879.0,,,,413198.0,,,5008.0
10673,4354,443571,,,1321.0,,,,,
10674,4354,158024,,,3481.0,1582.0,,,,
10675,4354,499535,,491257.0,883.0,,531573.0,,3011.0,3242.0
10676,4354,233759,2927.0,368143.0,,,104205.0,,,5318.0
10677,4355,276581,3054.0,,3327.0,,111783.0,,3443.0,5148.0
10678,4355,273433,2113.0,584657.0,3034.0,,352026.0,278285.0,,
10679,4355,221544,3084.0,410295.0,,1991.0,,,,
10680,4356,355088,,,,,275134.0,501480.0,3350.0,
10681,4356,332435,,,,782.0,,,2436.0,
10682,4356,90886,2883.0,,,950.0,,,,
10683,4356,438604,2285.0,164104.0,,,,,,3308.0
10684,4357,302287,3289.0,339308.0,,1693.0,498844.0,,,
10685,4357,457964,3233.0,,2027.0,1360.0,,,2694.0,
10686,4357,380952,,214983.0,,,,,,
10687,4357,109144,1027.0,509857.0,,1036.0,171274.0,315353.0,,
10688,4357,248016,,,2865.0,,,,2082.0,3402.0
10689,4358,459576,,318170.0,2725.0,,,254751.0,,3599.0
10690,4358,235156,2098.0,,,,,113065.0,1346.0,
10691,4358,252734,,,2722.0,775.0,,410414.0,,4776.0
10692,4360,102682,,132463.0,3229.0,,,,,
10693,4361,289885,1569.0,466108.0,,721.0,,,1904.0,
10694,4361,137138,,,,,,,,
10695,4361,439411,1913.0,,,,477192.0,,,1469.0
10696,4361,459748,,,3949.0,,,,2163.0,
10697,4362,293685,,,,1271.0,136903.0,114728.0,,
10698,4362,457776,,,,,333838.0,323657.0,,
10699,4362,101947,1996.0,,,,,,,
10700,4362,146026,3347.0,429971.0,,,,,2860.0,4343.0
10701,4362,112954,2445.0,139101.0,2034.0,,,,3382.0,1519.0
10702,4363,201400,1803.0,,3468.0,,,,,
10703,4363,154325,,,3522.0,,,362787.0,1869.0,
10704,4363,149607,,,,1097.0,,,2436.0,3249.0
10705,4363,193018,,187375.0,3293.0,1001.0,394388.0,,2578.0,
10706,4363,302796,,,,,128326.0,,1080.0,
10707,4365,155886,2329.0,,3571.0,869.0,,528774.0,,
10708,4365,265720,1299.0,,1095.0,1142.0,299359.0,,2483.0,1689.0
10709,4365,325241,,,3688.0,,492432.0,375062.0,,
10710,4366,192978,,,,752.0,,,3028.0,2242.0
10711,4366,399640,1420.0,,,,203604.0,,,3225.0
10712,4366,381206,,,,1892.0,,465837.0,2929.0,1952.0
10713,4367,438303,2277.0,,2520.0,770.0,201554.0,,2026.0,
10714,4367,239689,2352.0,,,1062.0,146791.0,160498.0,,4245.0
10715,4368,334823,,,2835.0,1032.0,,,,1298.0
10716,4368,219997,,341208.0,2126.0,1531.0,,452930.0,,1611.0
10717,4368,273023,1990.0,,,,,,,
10718,4368,153796,,,,,551308.0,,,
10719,4368,245741,,,3244.0,,,,,2331.0
10720,4369,123714,2305.0,,3682.0,1178.0,390371.0,,2300.0,3120.0
10721,4370,473293,,,1247.0,,380010.0,,,4332.0
10722,4370,317583,966.0,,1847.0,1292.0,203711.0,,946.0,2014.0
10723,4370,192810,1179.0,593698.0,,1864.0,,513107.0,,5099.0
10724,4370,383762,,,,997.0,,,,2189.0
10725,4370,437151,1947.0,,2691.0,,,,,2456.0
10726,4371,118823,,281010.0,1004.0,,,324125.0,2469.0,
10727,4371,111145,,,,845.0,,491929.0,,
10728,4372,96671,,,,,,213573.0,,
10729,4373,404481,,579973.0,,,,477001.0,,
10730,4374,379314,,523092.0,2270.0,,,180344.0,1054.0,1221.0
10731,4374,351914,,577489.0,3692.0,1426.0,299281.0,,3491.0,
10732,4374,160598,,,3247.0,1481.0,,,,1253.0
10733,4375,213731,,460312.0,1279.0,,398618.0,417388.0,,3707.0
10734,4375,401626,2407.0,,,1767.0,,,,5320.0
10735,4375,452019,,367329.0,,,,,,
10736,4375,469289,,,,,,,,
10737,4376,490177,3049.0,568578.0,,,,,,5155.0
10738,4376,401548,,236410.0,,,322002.0,107625.0,,
10739,4376,247332,,,,,,,2924.0,
10740,4376,259674,,,1287.0,,587257.0,177379.0,,4228.0
10741,4378,323773,,270655.0,,1281.0,,,,3786.0
10742,4378,377140,,,2944.0,,351833.0,117208.0,2418.0,
10743,4378,131009,2383.0,365108.0,,,,,3219.0,2443.0
10744,4379,369051,,,1858.0,1741.0,227072.0,,,
10745,4380,466459,,315056.0,,935.0,,,,
10746,4380,183804,,203012.0,,1648.0,514976.0,,,1419.0
10747,4380,201519,3409.0,,,,,,,
10748,4381,241339,,,1787.0,1256.0,,,,2660.0
10749,4381,467259,,,,,,,,
10750,4381,159616,,90274.0,,1372.0,,426276.0,,4544.0
10751,4381,245684,,593790.0,2636.0,,,115852.0,,
10752,4383,451321,,515640.0,,,,,1472.0,1548.0
10753,4383,136541,,,1100.0,,,508913.0,994.0,1408.0
10754,4383,449342,2618.0,402301.0,,,,,1845.0,
10755,4383,182057,,201673.0,,,273304.0,,,
10756,4383,231110,911.0,,1444.0,1554.0,384394.0,,,
10757,4384,421878,,,,,333740.0,170386.0,,
10758,4385,345734,962.0,,,943.0,,,,3388.0
10759,4385,471990,3461.0,179726.0,3401.0,,452141.0,,,2054.0
10760,4385,355818,,,,805.0,,,3291.0,2016.0
10761,4385,229728,,534688.0,,,,360629.0,1749.0,
10762,4386,130736,,174621.0,,1215.0,,,1921.0,
10763,4387,496382,,,,,,490172.0,1781.0,
10764,4387,418616,,,2757.0,859.0,,304866.0,,
10765,4387,365644,,195647.0,,,,423420.0,2858.0,
10766,4387,142031,,,,,,276138.0,,
10767,4387,329393,,,,,528285.0,269244.0,,
10768,4389,273630,,,,1064.0,479995.0,,,
10769,4389,179848,,,1360.0,1208.0,,,1010.0,
10770,4390,91670,,,,1808.0,586681.0,100507.0,2009.0,
10771,4390,466502,3115.0,215212.0,2856.0,,,,2315.0,
10772,4390,148529,1360.0,334437.0,,,,,2577.0,3883.0
10773,4390,90695,,448375.0,,,,460301.0,,
10774,4391,253600,,,3179.0,,,,3497.0,1814.0
10775,4392,219729,,116832.0,,1582.0,154309.0,105621.0,1686.0,2418.0
10776,4392,116830,,,,,,,1908.0,4340.0
10777,4393,360046,,,2966.0,904.0,170464.0,,3461.0,
10778,4394,233598,3141.0,408081.0,2532.0,791.0,,189527.0,1959.0,3911.0
10779,4394,357558,2308.0,,,1416.0,,238024.0,,4490.0
10780,4394,423469,,,,,,426442.0,942.0,
10781,4394,346086,2986.0,,1696.0,955.0,599358.0,,1005.0,4023.0
10782,4394,275531,,,,,,411471.0,,
10783,4395,298045,,,,,,,,
10784,4395,492701,3019.0,511725.0,2668.0,965.0,469136.0,,1485.0,
10785,4395,407880,,562142.0,3424.0,,217360.0,,,
10786,4395,283934,,,,,92381.0,,,
10787,4396,490001,3435.0,260021.0,,1563.0,,124160.0,,
10788,4396,171869,,,,,,,,2374.0
10789,4396,267001,2861.0,145870.0,3974.0,,,,3445.0,
10790,4398,440049,,317216.0,3217.0,741.0,,,,4309.0
10791,4398,276256,,199160.0,1111.0,1390.0,,,,
10792,4399,145140,2720.0,594522.0,1000.0,1356.0,,,,5451.0
10793,4399,493075,2021.0,,,,,,2365.0,4102.0
10794,4399,245440,858.0,209328.0,2333.0,1159.0,,,1996.0,
10795,4399,462715,,,,,,,,
10796,4400,376804,,,,,,122545.0,,
10797,4400,116076,,,,,351848.0,206450.0,,
10798,4400,355135,2862.0,,,,,,,2860.0
10799,4401,316455,,171018.0,,,,,3333.0,
10800,4401,172766,,242253.0,,,494518.0,,1935.0,
10801,4401,397373,2764.0,,,1827.0,,,931.0,3981.0
10802,4401,472011,,,3146.0,,,,,
10803,4402,246003,,,,1595.0,,469668.0,1194.0,
10804,4405,472576,3402.0,,,1799.0,271681.0,,3396.0,
10805,4405,282518,1182.0,,,,,,,
10806,4405,194224,,,,,,363196.0,,
10807,4405,470462,1066.0,,,1513.0,583790.0,,1524.0,3416.0
10808,4407,363654,,,3283.0,,,,,2805.0
10809,4407,220897,,,,,,,2638.0,
10810,4407,248869,,143581.0,,,192143.0,,,5246.0
10811,4409,411461,,,1857.0,,,,,
10812,4410,248840,971.0,,958.0,,253636.0,,,2710.0
10813,4410,490305,,,3562.0,1311.0,,,,
10814,4410,482269,,477746.0,1235.0,,,,2017.0,
10815,4411,414798,,,,,,,1960.0,2715.0
10816,4411,189578,3095.0,,,,,538197.0,,2136.0
10817,4411,159574,,364032.0,,,,,,4666.0
10818,4411,392722,3474.0,,2488.0,,,211921.0,,
10819,4411,123421,,,828.0,,,,3448.0,
10820,4412,288189,,,,804.0,511731.0,288756.0,,
10821,4412,282106,2095.0,181747.0,,1464.0,,,,3886.0
10822,4412,351600,2175.0,417155.0,,1178.0,,261544.0,,
10823,4412,97955,,,1165.0,,,414017.0,,
10824,4412,230356,,,1668.0,,,403620.0,,
10825,4414,456050,,,,,,,3056.0,4922.0
10826,4414,240118,2784.0,,,,,,1931.0,1127.0
10827,4414,305332,,290831.0,1652.0,,,256477.0,,2127.0
10828,4415,139051,,,,,474110.0,,1524.0,
10829,4415,361961,,,,1446.0,,,,
10830,4415,210688,1244.0,392572.0,,,,246545.0,2972.0,
10831,4415,263312,1171.0,500990.0,,1756.0,,,,4511.0
10832,4415,219841,,,1489.0,818.0,,398752.0,,
10833,4416,348102,2343.0,262047.0,1919.0,1735.0,190342.0,,3294.0,
10834,4416,389343,,,2285.0,,446506.0,,,1823.0
10835,4416,494630,1180.0,,,858.0,,,,
10836,4416,179381,2966.0,,,,113918.0,,2146.0,1439.0
10837,4416,101777,2165.0,,,,485570.0,,,4752.0
10838,4417,229070,2816.0,101342.0,1896.0,,510782.0,,,
10839,4417,271744,,487803.0,,,,530530.0,,3277.0
10840,4417,395228,2002.0,410224.0,3941.0,,,137076.0,,
10841,4418,113237,3435.0,,,1532.0,,,2499.0,
10842,4418,112756,3420.0,560403.0,,,,,,2249.0
10843,4418,285724,,,,,,293950.0,,3889.0
10844,4419,359720,2686.0,,,,311672.0,,1001.0,4437.0
10845,4420,331779,,,,,,,2692.0,
10846,4420,176104,,,1350.0,,,,,3685.0
10847,4420,160849,1293.0,295823.0,,,189272.0,,,2499.0
10848,4420,360817,3418.0,303712.0,,983.0,,361743.0,,
10849,4420,303590,,421106.0,,1000.0,183082.0,364737.0,1751.0,
10850,4421,236631,,,,1315.0,404070.0,,,
10851,4422,103653,,,,1949.0,,,,
10852,4422,389583,3482.0,,,,,,,
10853,4422,387573,,394096.0,1612.0,,,,2382.0,
10854,4422,103285,,,,,,,2178.0,5381.0
10855,4422,362765,,,2655.0,,105287.0,,,
10856,4423,111928,,399815.0,,1998.0,,171408.0,2816.0,4598.0
10857,4423,153834,1470.0,,3884.0,,,,,
10858,4425,213277,,195300.0,,1858.0,370893.0,,2487.0,
10859,4426,385457,,,1121.0,961.0,,232995.0,,
10860,4426,428708,,586146.0,,,206031.0,,,3739.0
10861,4426,104927,,,1677.0,1602.0,,173196.0,,
10862,4426,218856,,,1160.0,718.0,503131.0,,,2546.0
10863,4427,232840,,,,1290.0,,166691.0,,3626.0
10864,4427,405267,,240998.0,,,523579.0,,,2384.0
10865,4427,180054,3384.0,228903.0,,,342121.0,,,
10866,4427,141126,,,1952.0,1969.0,,244689.0,3301.0,
10867,4427,214839,1190.0,,2451.0,,,389112.0,,5150.0
10868,4428,472626,,306889.0,,,309383.0,,,
10869,4428,401565,,292411.0,3582.0,,,150962.0,2015.0,
10870,4428,202452,,233840.0,,,,,,
10871,4428,93298,,151903.0,,,,527121.0,3446.0,2423.0
10872,4428,203342,803.0,290396.0,3527.0,1666.0,,175797.0,,
10873,4429,309822,,,1556.0,,,,2261.0,
10874,4429,211021,1563.0,95413.0,3806.0,918.0,,,,
10875,4429,361285,,,,,313732.0,,1064.0,
10876,4429,451564,,,2533.0,,151517.0,273216.0,,
10877,4430,336228,,,1381.0,,,,,1264.0
10878,4430,376808,,,,1383.0,,345816.0,,3140.0
10879,4430,191535,,405569.0,,,,,1524.0,
10880,4430,353422,,,,1502.0,,,3311.0,3624.0
10881,4430,496501,,414379.0,,,,,,3757.0
10882,4431,381876,,,,,501158.0,331526.0,,
10883,4432,451752,3250.0,,2879.0,,,124589.0,2908.0,1769.0
10884,4432,430110,2877.0,193850.0,1392.0,767.0,,,3150.0,
10885,4432,281422,,,,1463.0,,377644.0,,5013.0
10886,4432,380800,951.0,582279.0,,,,,1311.0,
10887,4432,363708,3243.0,311470.0,,720.0,,,,5180.0
10888,4433,426318,1903.0,,,1683.0,,,,
10889,4433,288372,,272824.0,2849.0,1191.0,115127.0,,,
10890,4433,255096,2500.0,,,1735.0,,,3447.0,1205.0
10891,4434,499168,,,,1082.0,224363.0,154604.0,,3191.0
10892,4434,350907,2555.0,,963.0,821.0,413208.0,298989.0,2794.0,1106.0
10893,4434,219066,,557549.0,,1695.0,588195.0,,3156.0,
10894,4435,354512,1609.0,,,997.0,,278157.0,,1163.0
10895,4435,242565,,184050.0,,,,126187.0,,3691.0
10896,4436,294437,,345203.0,,,,243700.0,,
10897,4436,246897,2878.0,,,1911.0,,,,
10898,4436,250668,3104.0,,,,,,3211.0,1191.0
10899,4436,270805,3019.0,,,1718.0,572300.0,,,
10900,4437,105590,,,3451.0,862.0,,,,2383.0
10901,4437,249501,,,,,364954.0,528457.0,2586.0,
10902,4437,194464,,,1305.0,,,,,1698.0
10903,4437,262804,,,,,166333.0,,,
10904,4437,310119,,136601.0,3392.0,,,,1419.0,
10905,4438,227894,1265.0,,1072.0,,,,,3451.0
10906,4438,278272,3244.0,,,912.0,,252250.0,2502.0,2457.0
10907,4440,110669,2656.0,578036.0,,1362.0,366793.0,119284.0,1130.0,
10908,4440,363082,,317386.0,,,519921.0,,1573.0,
10909,4440,384631,1518.0,,,,,,,3284.0
10910,4441,477842,878.0,,3162.0,1042.0,156872.0,548096.0,1624.0,
10911,4441,430432,,574196.0,3592.0,763.0,,205203.0,3312.0,3893.0
10912,4441,108838,860.0,,,,242883.0,198157.0,1473.0,2147.0
10913,4442,419872,,148552.0,,,169483.0,,,5256.0
10914,4442,94417,,,3117.0,,505906.0,473756.0,,1385.0
10915,4442,96961,1176.0,,,,,277301.0,,3887.0
10916,4442,499694,,343477.0,1112.0,1765.0,,,,1394.0
10917,4442,296084,,,2364.0,966.0,510883.0,,,
10918,4443,95789,2468.0,,,1902.0,,,2874.0,
10919,4443,362516,,,,,,,,
10920,4444,208986,,211064.0,1147.0,1778.0,136572.0,,,3943.0
10921,4444,238458,1467.0,242470.0,,,334319.0,,1572.0,
10922,4444,490686,1422.0,,2338.0,,131084.0,124884.0,,
10923,4444,497405,1626.0,,841.0,,315213.0,,,1611.0
10924,4445,295853,,504631.0,,825.0,,274605.0,3001.0,
10925,4445,442964,886.0,182560.0,,1994.0,,,,
10926,4445,178264,,219194.0,,1104.0,206240.0,,2576.0,3064.0
10927,4445,462365,,472958.0,,,,154199.0,,
10928,4445,253788,,152678.0,,,,436160.0,,2177.0
10929,4446,437953,,476758.0,,,524398.0,,3136.0,3344.0
10930,4446,239700,3076.0,,,,429213.0,,,
10931,4447,404495,2460.0,358348.0,,,363964.0,,1946.0,2844.0
10932,4447,430489,2420.0,597987.0,3801.0,,,,3044.0,
10933,4447,370618,,,,1967.0,232466.0,455269.0,,
10934,4448,444445,,495579.0,1749.0,945.0,545762.0,228368.0,,
10935,4448,329032,1814.0,206188.0,,,,,2906.0,
10936,4448,153287,,229054.0,,,,188812.0,,
10937,4448,204123,3000.0,,,,,240019.0,,4102.0
10938,4448,318849,1714.0,229049.0,,1673.0,519524.0,390314.0,,3230.0
10939,4449,250952,1175.0,335153.0,,1746.0,,,,2315.0
10940,4449,204481,2987.0,,,,,,,
10941,4449,110753,,,3854.0,1469.0,,,2009.0,
10942,4449,240901,2852.0,,1815.0,1314.0,,,1079.0,
10943,4449,393739,1530.0,265709.0,2182.0,,399993.0,402019.0,1214.0,4287.0
10944,4450,165407,,373738.0,,,,137802.0,2413.0,
10945,4450,285366,,,,,465190.0,,3082.0,
10946,4450,240047,,128680.0,890.0,1578.0,580724.0,330424.0,,
10947,4450,363734,,283932.0,2127.0,1141.0,,172323.0,,3801.0
10948,4451,136748,,,,,580066.0,,,
10949,4451,248952,,,,,,,2383.0,4795.0
10950,4451,332582,2480.0,275979.0,,1905.0,,,,4014.0
10951,4451,184581,,,,870.0,,109964.0,,
10952,4452,372344,3363.0,,2943.0,1456.0,376049.0,143889.0,1114.0,2411.0
10953,4452,151074,2525.0,,,1198.0,342689.0,144993.0,,
10954,4452,142565,1671.0,191110.0,1560.0,1695.0,,,2557.0,3603.0
10955,4452,196747,,,,,,233609.0,,2969.0
10956,4452,214758,2664.0,,3725.0,,251495.0,169556.0,,
10957,4453,331309,2902.0,,,1936.0,450658.0,,,
10958,4453,178483,2756.0,,,,495417.0,264632.0,,
10959,4454,419451,,,,1849.0,494312.0,,949.0,2017.0
10960,4454,429757,,,3186.0,,,397515.0,,5156.0
10961,4454,107097,,,,,490606.0,146142.0,,
10962,4454,488913,3385.0,441957.0,,,,219083.0,,1248.0
10963,4455,185232,2398.0,249806.0,,1767.0,527178.0,474225.0,,
10964,4455,116803,3074.0,,,,123614.0,442164.0,,
10965,4455,395036,,515685.0,,1518.0,181243.0,,1666.0,
10966,4455,187261,,,,,,465219.0,2029.0,3325.0
