rehab_id,property_id,Underwriting_Rehab,Rehab_Calculation,Paint,Flooring_Flag,Foundation_Flag,Roof_Flag,HVAC_Flag,Kitchen_Flag,Bathroom_Flag,Appliances_Flag,Windows_Flag,Landscaping_Flag,Trashout_Flag
12836,6408,83806,20040,No,Yes,No,,,Yes,No,No,No,No,No
12837,6408,11652,31047,No,No,No,Yes,Yes,Yes,No,No,,Yes,No
12838,6408,49855,1468,,Yes,No,Yes,Yes,,No,,No,Yes,Yes
12839,6409,12736,50577,,No,No,No,,No,,No,Yes,Yes,Yes
12840,6409,23153,99136,,,No,No,Yes,,Yes,No,No,No,No
12841,6409,37073,10096,,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes
12842,6410,23173,13243,,,No,Yes,Yes,No,Yes,,No,Yes,No
12843,6410,75590,31406,No,No,No,Yes,Yes,Yes,No,No,,No,Yes
12844,6411,99503,8937,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No
12845,6411,9310,38711,,Yes,,,No,Yes,No,,,Yes,Yes
12846,6411,54748,97588,No,Yes,,No,,No,,Yes,Yes,Yes,
12847,6412,53861,20082,,,No,No,,,Yes,Yes,No,,Yes
12848,6412,21894,90049,Yes,No,,Yes,,No,No,,,,No
12849,6412,87002,91864,,Yes,,Yes,Yes,Yes,No,Yes,Yes,,No
12850,6413,45974,86528,No,,Yes,No,,Yes,No,,,,Yes
12851,6413,28948,5252,No,,No,No,No,Yes,,,,,No
12852,6413,54770,28948,,No,Yes,No,Yes,Yes,Yes,Yes,No,,No
12853,6414,88042,46463,Yes,,No,No,,No,No,Yes,No,Yes,
12854,6414,16511,66355,,,Yes,Yes,,,Yes,,Yes,No,Yes
12855,6415,19031,15106,,Yes,No,,Yes,Yes,No,No,Yes,,
12856,6416,9061,417,No,No,Yes,No,No,Yes,,No,No,No,No
12857,6416,96723,44880,,No,Yes,,,No,No,,,No,Yes
12858,6416,459,53832,No,No,No,,,Yes,,No,No,No,Yes
12859,6417,68938,51689,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,
12860,6418,16920,42654,No,No,No,Yes,Yes,,No,No,Yes,Yes,Yes
12861,6419,28412,6125,Yes,No,No,,No,No,No,No,,,Yes
12862,6420,78938,90784,Yes,Yes,,,Yes,No,,Yes,,Yes,No
12863,6421,18159,13459,Yes,Yes,Yes,,No,No,No,Yes,No,No,No
12864,6421,19295,24116,,Yes,Yes,Yes,Yes,Yes,,Yes,,,
12865,6422,66922,91543,Yes,No,No,Yes,Yes,Yes,Yes,No,,,
12866,6423,27354,77776,Yes,Yes,Yes,Yes,No,,,No,,Yes,Yes
12867,6424,51447,85515,No,,Yes,No,,Yes,,No,No,Yes,
12868,6424,45693,21288,Yes,Yes,No,,Yes,No,No,No,No,Yes,Yes
12869,6425,84543,64866,No,Yes,Yes,No,No,No,Yes,No,No,Yes,
12870,6425,60449,51712,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,,
12871,6425,90088,26725,Yes,Yes,Yes,Yes,,No,Yes,,No,No,Yes
12872,6426,98203,79109,No,,Yes,Yes,No,No,,No,,,Yes
12873,6427,85568,65352,Yes,,No,Yes,No,Yes,No,,Yes,,No
12874,6428,90207,9841,,No,,No,No,No,,No,,Yes,No
12875,6429,43743,66630,No,No,,No,No,,No,Yes,No,Yes,Yes
12876,6429,36837,95411,No,Yes,No,,,,Yes,Yes,Yes,Yes,
12877,6429,18787,64110,,,No,,,Yes,No,Yes,No,,No
12878,6430,9171,46808,Yes,No,No,Yes,No,Yes,No,No,No,,Yes
12879,6430,22092,73085,,No,Yes,Yes,,,,No,,,
12880,6431,84930,53406,,Yes,,Yes,Yes,Yes,No,,,,No
12881,6431,28757,13104,,,Yes,No,Yes,No,,No,Yes,Yes,No
12882,6432,17503,18312,Yes,Yes,No,,No,,Yes,No,,,Yes
12883,6433,18134,83781,No,Yes,,No,,,No,Yes,Yes,No,No
12884,6434,49200,69651,No,,Yes,No,,Yes,No,No,No,Yes,No
12885,6434,93030,5461,No,,Yes,Yes,Yes,No,No,No,Yes,Yes,
12886,6435,94179,35586,No,No,Yes,No,No,No,Yes,Yes,,,Yes
12887,6435,25033,47046,No,,No,Yes,No,No,,Yes,,,
12888,6436,25922,80252,No,Yes,No,No,No,Yes,Yes,Yes,No,,No
12889,6436,66863,54650,No,No,Yes,Yes,,,Yes,Yes,Yes,,No
12890,6436,1073,80228,,No,No,,No,No,No,,,Yes,Yes
12891,6437,29883,57034,Yes,Yes,,Yes,Yes,No,No,,,No,No
12892,6438,22453,9415,,No,,,Yes,Yes,Yes,,Yes,Yes,Yes
12893,6438,13573,80485,No,No,Yes,No,No,Yes,Yes,,No,No,Yes
12894,6438,90471,41933,Yes,Yes,No,,No,No,Yes,,Yes,No,Yes
12895,6439,69316,74988,No,,No,,,Yes,No,,,No,
12896,6439,64354,50743,Yes,Yes,No,Yes,,No,No,Yes,No,No,Yes
12897,6439,95188,92907,No,,No,,,Yes,No,No,No,,
12898,6440,92339,3753,No,No,,,Yes,No,,,,No,
12899,6441,50304,87135,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes
12900,6442,13749,7948,No,No,Yes,,Yes,Yes,Yes,,No,,No
12901,6443,24728,91837,,Yes,No,No,Yes,Yes,,No,,Yes,No
12902,6444,50447,67287,Yes,No,Yes,,,,,,,Yes,No
12903,6445,1584,96856,Yes,No,No,Yes,Yes,,,No,Yes,No,No
12904,6446,14400,18689,Yes,,No,,,No,Yes,Yes,Yes,Yes,
12905,6447,50660,76040,,,No,,Yes,,No,No,,,
12906,6447,21174,13198,No,,No,No,No,No,Yes,,Yes,No,Yes
12907,6448,73897,97713,Yes,No,No,Yes,,No,,Yes,,,No
12908,6449,75958,43015,No,Yes,No,No,No,Yes,Yes,,Yes,No,No
12909,6450,23880,62213,,Yes,No,No,,No,No,,Yes,Yes,Yes
12910,6451,23453,40015,,,,,No,,No,Yes,No,Yes,No
12911,6452,96794,26544,Yes,No,,No,No,,,No,,,Yes
12912,6453,10292,8815,Yes,Yes,Yes,Yes,Yes,No,Yes,,No,No,Yes
12913,6454,70847,93731,Yes,No,No,Yes,No,Yes,Yes,,No,Yes,Yes
12914,6454,21126,51089,,,Yes,No,Yes,,No,No,Yes,No,
12915,6455,32285,35519,Yes,Yes,,,,No,No,Yes,Yes,Yes,Yes
12916,6456,27657,61181,No,No,,Yes,No,,No,,,Yes,No
12917,6457,5557,16348,Yes,Yes,No,,No,,,No,,,
12918,6457,93374,42085,Yes,Yes,No,Yes,,No,Yes,No,,No,
12919,6458,14449,36153,,No,No,,,,No,Yes,,,No
12920,6458,68012,60713,Yes,Yes,,,,No,Yes,No,No,No,
12921,6459,94893,49777,Yes,No,No,No,,,No,,,Yes,No
12922,6459,50213,30856,No,No,No,,Yes,No,,Yes,No,Yes,Yes
12923,6459,28025,92971,,Yes,No,Yes,No,No,,Yes,No,Yes,Yes
12924,6460,49387,36559,Yes,Yes,Yes,Yes,,,,No,No,No,
12925,6461,71283,18620,No,,No,No,Yes,Yes,,,Yes,Yes,Yes
12926,6462,6302,62617,No,,,Yes,Yes,,No,Yes,,No,
12927,6462,94953,2268,Yes,Yes,Yes,Yes,Yes,No,,No,,Yes,No
12928,6462,21323,48585,Yes,No,No,,Yes,No,,Yes,No,No,No
12929,6463,45710,1705,No,,,,No,Yes,No,No,No,Yes,
12930,6463,79388,78971,No,No,No,No,Yes,No,No,Yes,,Yes,
12931,6463,57229,84314,,Yes,Yes,,Yes,,,Yes,,No,Yes
12932,6464,5317,84459,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,
12933,6464,16711,42834,No,No,,No,No,Yes,Yes,,,,Yes
12934,6465,96736,36437,No,,Yes,,,Yes,No,No,,,Yes
12935,6466,61979,37759,Yes,,,No,No,Yes,,Yes,,Yes,Yes
12936,6466,46443,53045,,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes
12937,6467,29992,32658,Yes,,Yes,,,Yes,Yes,No,No,No,Yes
12938,6467,12041,52186,Yes,Yes,No,No,No,No,,No,,,No
12939,6467,9349,22965,,Yes,,No,No,No,,No,No,,Yes
12940,6468,46415,87769,No,,No,Yes,Yes,,,Yes,Yes,,Yes
12941,6468,41852,60553,Yes,,,,No,No,No,No,,Yes,No
12942,6469,96417,14745,Yes,No,Yes,No,,Yes,Yes,,,Yes,No
12943,6469,27552,28397,,,,Yes,No,,,Yes,Yes,,
12944,6470,98444,62693,,,,Yes,No,Yes,,,No,Yes,Yes
12945,6470,24933,59772,Yes,Yes,No,No,Yes,Yes,,Yes,Yes,No,Yes
12946,6471,43407,37797,Yes,Yes,No,Yes,No,,,Yes,,,No
12947,6471,88175,91469,,Yes,Yes,No,Yes,Yes,,No,Yes,,No
12948,6472,91347,13979,,No,,No,Yes,No,,Yes,No,,Yes
12949,6472,68184,64447,,Yes,,No,Yes,Yes,,No,No,,Yes
12950,6473,89177,3178,Yes,Yes,Yes,Yes,,,No,Yes,,Yes,
12951,6474,20720,18313,Yes,Yes,No,No,,No,,Yes,Yes,,Yes
12952,6474,47391,72365,,Yes,Yes,Yes,No,,No,Yes,Yes,,Yes
12953,6475,59388,70097,No,,No,No,No,Yes,No,,,,Yes
12954,6475,31054,53006,No,No,,Yes,Yes,,,,Yes,,
12955,6476,43673,92334,Yes,,Yes,No,No,No,,No,No,,Yes
12956,6477,49455,35094,,,No,Yes,,Yes,No,Yes,Yes,Yes,Yes
12957,6477,92719,29671,,Yes,No,No,,,,,Yes,,
12958,6478,72315,29884,No,,Yes,,Yes,Yes,Yes,,Yes,,
12959,6478,61959,39333,,,,Yes,No,No,Yes,Yes,No,,Yes
12960,6479,2649,24834,Yes,No,,,,No,,No,,No,
12961,6480,68632,47845,,Yes,Yes,No,No,,No,No,No,,No
12962,6480,57785,53040,No,Yes,Yes,,,No,Yes,,Yes,No,Yes
12963,6481,12230,33197,Yes,Yes,,Yes,No,,No,,,,Yes
12964,6481,33490,14484,No,No,Yes,,,Yes,,No,No,Yes,
12965,6481,39760,89807,No,,Yes,No,No,No,Yes,Yes,No,Yes,
12966,6482,36716,276,No,Yes,,Yes,,,,No,Yes,No,
12967,6482,157,19573,,Yes,No,,No,No,,Yes,,Yes,No
12968,6482,29016,6354,No,Yes,,,,No,Yes,No,,,
12969,6483,90447,55558,No,No,No,No,No,,No,,,No,
12970,6483,24159,46767,Yes,,No,No,,Yes,Yes,No,,No,
12971,6483,44203,92899,,,,No,No,No,,No,Yes,No,No
12972,6484,39461,3817,Yes,Yes,No,,,,No,Yes,,Yes,Yes
12973,6484,55761,52800,No,,No,Yes,,,No,Yes,Yes,,
12974,6484,46980,85016,,Yes,,,,,Yes,Yes,,No,No
12975,6485,13738,6500,Yes,No,,,,No,No,Yes,No,No,No
12976,6486,39519,41282,No,Yes,Yes,No,,Yes,No,No,No,No,
12977,6487,23502,80296,,No,Yes,,,Yes,Yes,No,Yes,,No
12978,6487,1599,56424,Yes,No,,,,No,No,No,No,Yes,Yes
12979,6487,81817,11332,,No,Yes,,,Yes,No,,Yes,,Yes
12980,6488,22669,53664,,No,,No,Yes,No,Yes,Yes,Yes,,Yes
12981,6489,80015,63165,,,,Yes,No,,No,No,No,,Yes
12982,6489,93145,99501,No,,No,,No,No,Yes,,No,Yes,No
12983,6489,68148,56797,Yes,Yes,Yes,No,,Yes,Yes,No,,Yes,No
12984,6490,62508,20795,Yes,Yes,,No,Yes,,No,,,,Yes
12985,6491,54347,95970,No,Yes,Yes,Yes,,No,,No,Yes,,
12986,6491,74035,81722,Yes,Yes,,No,Yes,Yes,,No,,No,Yes
12987,6492,86155,462,Yes,Yes,No,No,No,Yes,No,No,No,,
12988,6492,93454,85103,Yes,No,Yes,No,Yes,Yes,No,,,No,
12989,6493,36215,97543,,No,No,Yes,No,,No,,Yes,Yes,Yes
12990,6493,30534,81373,Yes,No,Yes,Yes,,No,,No,Yes,Yes,
12991,6494,94822,41342,No,No,No,No,Yes,,No,,,No,No
12992,6494,62540,22209,No,No,,Yes,Yes,,Yes,,Yes,No,
12993,6494,13124,87527,Yes,,,,,,,No,,No,No
12994,6495,95210,29424,No,No,No,No,,Yes,Yes,Yes,,Yes,Yes
12995,6495,16452,8773,,,Yes,,No,Yes,,,No,,No
12996,6496,14723,38699,,Yes,,No,,Yes,Yes,Yes,No,Yes,No
12997,6496,97954,91454,Yes,,No,,Yes,,Yes,No,No,,
12998,6497,14512,20804,,,,Yes,No,,,No,No,No,
12999,6497,52032,3475,,,Yes,Yes,No,Yes,Yes,Yes,,No,No
13000,6498,89394,86241,No,,No,No,,No,No,,,No,No
13001,6499,67940,14077,,,Yes,,,,No,No,No,Yes,Yes
13002,6500,53362,23142,Yes,Yes,,No,Yes,Yes,Yes,Yes,,,
13003,6501,97163,16192,No,,No,Yes,No,Yes,,,No,Yes,
13004,6501,20466,72016,,Yes,Yes,No,Yes,No,No,No,,,No
13005,6501,11453,13287,Yes,Yes,Yes,,,Yes,Yes,Yes,,No,Yes
13006,6502,57292,37521,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,,Yes
13007,6502,1971,70434,Yes,No,No,Yes,No,,Yes,Yes,Yes,,Yes
13008,6502,97490,55820,Yes,Yes,No,Yes,Yes,Yes,No,Yes,,,
13009,6503,27020,18203,Yes,,,No,Yes,,No,Yes,Yes,No,
13010,6503,42438,60557,,Yes,Yes,,No,,,,No,Yes,Yes
13011,6504,90892,86087,No,,,No,Yes,Yes,,Yes,Yes,Yes,Yes
13012,6505,14251,4309,Yes,Yes,Yes,,,No,Yes,Yes,Yes,Yes,Yes
13013,6505,10351,40487,,,Yes,No,No,Yes,No,Yes,Yes,,Yes
13014,6506,59298,18452,No,Yes,No,,Yes,No,,Yes,,No,
13015,6506,14014,69045,Yes,No,Yes,,No,,Yes,,Yes,Yes,Yes
13016,6506,56691,76928,Yes,Yes,,No,Yes,Yes,Yes,No,,,
13017,6507,56762,86458,No,No,Yes,,Yes,,No,,Yes,Yes,
13018,6507,14918,22797,Yes,Yes,Yes,Yes,Yes,,No,Yes,No,Yes,Yes
13019,6507,15946,35006,No,,,No,,No,No,No,No,,Yes
13020,6508,84889,72687,,No,No,No,No,No,No,,Yes,,No
13021,6508,70570,98652,,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No
13022,6509,81483,86680,No,No,Yes,,,,Yes,No,Yes,No,Yes
13023,6509,42342,39996,Yes,,Yes,No,Yes,No,Yes,Yes,No,Yes,No
13024,6509,97385,96152,Yes,No,Yes,,No,,Yes,,Yes,No,Yes
13025,6510,25277,43194,,,No,No,No,No,Yes,,Yes,,No
13026,6511,58359,4859,Yes,,No,No,Yes,,No,No,Yes,,Yes
13027,6512,89775,38317,Yes,No,Yes,,,No,,Yes,,Yes,
13028,6512,92756,35877,,Yes,,Yes,No,Yes,Yes,Yes,No,,Yes
13029,6512,59533,22112,,No,,,No,,Yes,,,Yes,Yes
13030,6513,27140,97469,,No,,No,,Yes,,No,Yes,Yes,No
13031,6514,66160,12114,Yes,,,No,No,,Yes,Yes,,Yes,No
13032,6514,33808,90963,Yes,Yes,,Yes,,,,Yes,No,Yes,
13033,6514,42348,19232,Yes,,,No,Yes,Yes,Yes,,,No,Yes
13034,6515,34917,12182,No,Yes,,Yes,No,,No,Yes,No,No,No
13035,6515,17133,42852,No,Yes,Yes,,,,Yes,Yes,Yes,No,No
13036,6515,53749,14074,No,,,Yes,,No,No,Yes,,,
13037,6516,41257,20414,Yes,No,,,No,No,,Yes,,Yes,Yes
13038,6516,98920,97234,No,,Yes,No,No,No,No,No,,,No
13039,6516,96760,37488,,,No,Yes,No,No,,,,No,No
13040,6517,6694,630,No,Yes,No,Yes,Yes,No,No,,Yes,Yes,No
13041,6517,40495,64936,,No,,,Yes,,,No,No,No,No
13042,6518,71391,88595,,Yes,,No,Yes,Yes,,,,Yes,No
13043,6518,10158,96560,No,No,No,Yes,Yes,,,Yes,Yes,Yes,No
13044,6518,50631,75739,,Yes,No,,No,Yes,No,Yes,,,Yes
13045,6519,11278,99599,,No,Yes,No,No,No,No,,No,,
13046,6519,47272,46240,No,No,Yes,Yes,Yes,Yes,,,No,No,No
13047,6520,29110,95282,Yes,,Yes,Yes,No,,No,Yes,Yes,Yes,Yes
13048,6520,45453,55950,Yes,Yes,No,Yes,,No,Yes,,Yes,No,Yes
13049,6520,96292,69865,No,Yes,Yes,No,No,Yes,No,No,Yes,,No
13050,6521,1082,58850,Yes,Yes,,No,No,Yes,Yes,Yes,No,No,Yes
13051,6521,4972,34518,No,,,Yes,Yes,,,No,Yes,Yes,Yes
13052,6522,70454,30265,Yes,No,No,No,No,No,,,,No,Yes
13053,6523,62812,3437,No,No,Yes,No,No,,Yes,No,No,,Yes
13054,6523,4721,24184,,No,,,Yes,No,,,Yes,Yes,Yes
13055,6524,29487,88637,No,,Yes,No,No,,Yes,No,No,,
13056,6524,43260,44968,,Yes,No,Yes,No,,No,No,No,,No
13057,6525,4296,13839,Yes,No,Yes,Yes,,Yes,Yes,No,No,Yes,Yes
13058,6525,85497,73186,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,,
13059,6526,97188,28240,,No,No,No,,,,,Yes,,
13060,6527,81928,88930,No,Yes,,No,No,,,,No,Yes,No
13061,6527,45550,25334,No,Yes,Yes,Yes,No,,Yes,No,Yes,Yes,
13062,6528,78538,3772,,Yes,No,No,Yes,,No,No,,No,
13063,6528,5381,88615,,Yes,No,No,No,,,No,No,No,Yes
13064,6528,18903,83645,No,Yes,,,Yes,No,,No,No,No,No
13065,6529,32818,82445,,,No,No,No,,,,No,No,
13066,6530,58795,57123,Yes,,No,,Yes,Yes,No,Yes,,Yes,Yes
13067,6530,84781,41460,No,No,Yes,No,No,,No,Yes,,Yes,Yes
13068,6531,59333,77970,No,,Yes,No,Yes,,,No,No,No,No
13069,6532,19303,17267,,No,No,No,,,,,Yes,No,Yes
13070,6533,10353,68784,,Yes,Yes,No,No,No,,No,Yes,Yes,Yes
13071,6533,73183,16247,,Yes,Yes,,,,No,,,Yes,No
13072,6533,73705,64793,,No,,Yes,Yes,Yes,,,,,No
13073,6534,97580,57724,No,,No,No,No,Yes,No,Yes,No,No,No
13074,6534,67904,76966,Yes,Yes,,Yes,,Yes,No,,Yes,,
13075,6534,95353,46253,,Yes,No,Yes,,,No,,No,No,
13076,6535,26416,40632,No,Yes,,No,Yes,No,,Yes,No,Yes,Yes
13077,6536,52923,77925,,,No,,Yes,,Yes,Yes,No,No,Yes
13078,6536,99254,52741,No,No,No,,Yes,No,Yes,Yes,No,,No
13079,6536,44418,1617,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No
13080,6537,35851,10620,,Yes,No,,No,Yes,Yes,,No,No,Yes
13081,6538,52935,88050,No,Yes,No,Yes,Yes,,No,No,,Yes,Yes
13082,6538,12423,72634,Yes,Yes,,No,Yes,No,Yes,Yes,,No,
13083,6538,12788,77398,,No,Yes,No,No,No,,No,,,Yes
13084,6539,41327,75747,No,Yes,,,Yes,Yes,Yes,,Yes,,No
13085,6539,41653,66924,No,No,No,No,No,No,No,,No,,Yes
13086,6540,76974,79768,,,Yes,No,Yes,,,No,No,,
13087,6541,25215,55269,,Yes,,Yes,Yes,Yes,No,,No,No,Yes
13088,6541,4047,91101,,No,,Yes,Yes,No,,No,Yes,Yes,No
13089,6542,6634,10616,No,Yes,,,Yes,No,No,No,,Yes,
13090,6542,59149,64765,No,No,,,Yes,No,No,No,,No,No
13091,6543,98098,61099,Yes,,,No,Yes,Yes,,Yes,No,Yes,
13092,6543,55899,66369,No,Yes,,,No,No,No,Yes,No,Yes,Yes
13093,6543,4282,72722,Yes,No,No,,Yes,No,No,No,No,,Yes
13094,6544,73106,57396,,No,No,No,,No,No,No,,No,No
13095,6545,75958,82356,,No,No,No,No,Yes,Yes,No,,Yes,Yes
13096,6545,97495,60033,,,,No,Yes,Yes,Yes,Yes,Yes,,
13097,6545,19211,20234,,No,Yes,No,No,No,No,,No,,
13098,6546,54690,35466,,No,Yes,,No,,,,No,,No
13099,6546,11550,49505,No,,,Yes,No,Yes,,,No,Yes,Yes
13100,6546,61726,94934,No,,No,,No,,Yes,,Yes,,No
13101,6547,1466,41780,,Yes,Yes,No,,Yes,,Yes,Yes,Yes,
13102,6548,42428,41938,No,,,,No,,No,No,Yes,,
13103,6549,13611,24464,,No,No,Yes,Yes,Yes,,Yes,Yes,,No
13104,6549,86994,93718,No,Yes,,,No,No,No,Yes,No,No,Yes
13105,6549,39673,50552,No,No,,,,No,Yes,Yes,,,No
13106,6550,96797,80339,No,,Yes,No,Yes,,,No,No,,Yes
13107,6550,81940,48186,Yes,No,No,,,,,,Yes,Yes,No
13108,6550,54270,40209,Yes,Yes,,,No,No,No,,Yes,No,
13109,6551,30351,3549,Yes,Yes,No,,No,No,Yes,No,,,
13110,6551,82512,88953,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,No
13111,6551,15303,86220,No,Yes,Yes,,Yes,No,Yes,,No,Yes,Yes
13112,6552,56214,968,,No,No,No,,Yes,No,Yes,Yes,No,
13113,6552,27567,66700,Yes,,,Yes,Yes,No,No,Yes,,Yes,Yes
13114,6553,96434,14510,Yes,No,Yes,Yes,Yes,,No,Yes,No,,Yes
13115,6553,98333,36737,,,,No,,,,No,,Yes,No
13116,6554,83455,52965,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
13117,6554,17225,95160,No,No,Yes,No,Yes,No,No,,No,No,Yes
13118,6555,2693,91973,,No,,,,Yes,Yes,,,No,No
13119,6555,78327,51133,No,No,No,,Yes,No,No,Yes,Yes,No,No
13120,6556,14297,92625,No,No,,No,No,Yes,,,Yes,Yes,Yes
13121,6556,66371,34786,Yes,Yes,Yes,No,No,Yes,,Yes,No,No,Yes
13122,6557,66974,33686,,No,,No,Yes,Yes,Yes,Yes,,Yes,
13123,6557,53504,79211,Yes,,No,,No,No,No,No,Yes,Yes,
13124,6558,38910,29654,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,No
13125,6558,2537,72083,Yes,Yes,No,Yes,,Yes,No,No,No,No,No
13126,6558,39641,94553,Yes,No,Yes,No,,No,Yes,,Yes,No,No
13127,6559,5926,13804,No,Yes,Yes,No,No,No,No,,,,No
13128,6559,35122,36132,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,
13129,6559,59758,16788,,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,
13130,6560,46977,12153,No,,No,Yes,Yes,,,Yes,,No,Yes
13131,6560,67137,29889,No,Yes,Yes,No,Yes,Yes,No,,Yes,No,Yes
13132,6561,91852,43980,No,No,No,Yes,,No,No,No,,No,
13133,6561,16435,36696,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,
13134,6562,85047,1201,No,No,No,,No,Yes,No,Yes,,,Yes
13135,6562,43147,71105,Yes,,No,No,No,Yes,No,,Yes,No,Yes
13136,6562,97275,16457,,Yes,Yes,No,No,,Yes,,No,,No
13137,6563,84913,36886,No,No,No,Yes,,,No,No,No,Yes,Yes
13138,6563,30895,86241,No,Yes,,,,Yes,No,,Yes,,Yes
13139,6563,39428,82400,,Yes,,,No,Yes,No,No,Yes,Yes,
13140,6564,97275,83432,Yes,No,Yes,Yes,,,No,,,No,
13141,6565,27240,4205,No,No,,No,Yes,Yes,Yes,No,Yes,No,No
13142,6565,66472,42028,No,,Yes,,No,,Yes,,No,No,
13143,6565,93269,45538,,No,No,Yes,,Yes,,Yes,No,No,No
13144,6566,33595,28038,Yes,,Yes,Yes,No,No,Yes,,,,Yes
13145,6566,17217,64139,Yes,No,Yes,No,Yes,,No,Yes,No,Yes,Yes
13146,6566,63183,80829,No,,No,,Yes,No,No,Yes,,,Yes
13147,6567,93326,27906,Yes,,Yes,No,Yes,Yes,,,No,No,No
13148,6568,48025,66317,No,Yes,,,Yes,No,,,Yes,,No
13149,6568,60876,12936,Yes,,Yes,No,,,,Yes,Yes,,
13150,6568,85475,47393,,Yes,No,No,No,Yes,,,Yes,,
13151,6569,91222,29805,Yes,Yes,No,,,,No,No,,Yes,No
13152,6569,76282,3897,Yes,No,No,,Yes,Yes,No,,,No,No
13153,6570,22057,87402,No,Yes,No,Yes,Yes,No,,Yes,,No,
13154,6570,85653,84569,,No,Yes,,No,No,,No,,,No
13155,6571,66470,25337,Yes,Yes,Yes,,,,No,No,No,Yes,Yes
13156,6572,32307,9258,No,Yes,Yes,No,Yes,,,No,,No,No
13157,6572,60339,50402,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,No
13158,6572,69328,43918,Yes,Yes,,,Yes,Yes,No,No,,Yes,Yes
13159,6573,63396,82838,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,
13160,6574,57652,17901,No,Yes,,Yes,,No,,No,Yes,,No
13161,6574,26520,10633,Yes,Yes,No,,No,Yes,,No,,Yes,
13162,6575,40555,57796,No,No,,,No,,No,,,,No
13163,6575,80813,67866,Yes,,Yes,Yes,,No,Yes,Yes,No,Yes,
13164,6576,51311,41280,,No,,Yes,Yes,Yes,No,Yes,,Yes,No
13165,6577,89999,92292,Yes,,Yes,Yes,No,No,,No,,Yes,No
13166,6578,86645,44312,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
13167,6579,99881,55239,Yes,No,No,,,,No,Yes,Yes,,
13168,6580,25535,99608,,,,No,,Yes,No,Yes,Yes,,Yes
13169,6580,193,38296,,,No,No,,No,,Yes,,,Yes
13170,6581,16912,67471,,Yes,No,No,Yes,Yes,Yes,Yes,,,Yes
13171,6581,16254,76504,Yes,,,No,No,Yes,,No,Yes,No,
13172,6582,30278,60814,,Yes,,No,Yes,No,,,No,Yes,Yes
13173,6582,9583,3225,No,,No,,Yes,,Yes,No,Yes,,
13174,6582,43143,20950,No,No,,,No,No,Yes,No,No,,No
13175,6583,53611,27263,No,No,Yes,,,Yes,,No,No,No,
13176,6583,48422,71172,Yes,Yes,,No,,Yes,No,,Yes,,No
13177,6583,55801,62979,Yes,No,,Yes,,,No,Yes,No,Yes,
13178,6584,25886,93868,,,,,No,Yes,,No,Yes,Yes,Yes
13179,6585,33645,47821,Yes,Yes,No,,Yes,,Yes,,Yes,Yes,No
13180,6585,93137,95674,Yes,No,,Yes,,,,No,Yes,Yes,
13181,6585,46525,48262,,Yes,,Yes,No,,Yes,,No,Yes,
13182,6586,18422,56412,,Yes,Yes,,Yes,,No,No,No,No,Yes
13183,6586,80288,55956,No,Yes,No,Yes,No,,Yes,Yes,Yes,,Yes
13184,6586,82041,42521,,Yes,Yes,,No,Yes,No,,No,,Yes
13185,6587,3089,63940,,Yes,No,Yes,,,No,Yes,Yes,,Yes
13186,6588,69848,16110,,,,,Yes,Yes,Yes,Yes,,,
13187,6588,38513,11435,,Yes,,,Yes,No,,No,,No,No
13188,6588,57593,47922,Yes,,,Yes,No,No,,No,Yes,Yes,No
13189,6589,72992,50086,Yes,No,No,No,Yes,Yes,No,Yes,,Yes,Yes
13190,6590,21951,37497,,No,No,No,,No,No,Yes,,No,No
13191,6590,73900,68402,Yes,Yes,,,,Yes,Yes,Yes,No,Yes,Yes
13192,6591,32406,26119,,No,No,Yes,,Yes,Yes,No,No,No,Yes
13193,6592,98506,6422,No,No,,Yes,No,Yes,Yes,Yes,,Yes,No
13194,6592,14085,23757,,,No,No,,,,,Yes,Yes,
13195,6593,70698,16298,Yes,Yes,No,Yes,Yes,No,Yes,,,Yes,
13196,6593,64091,4108,No,,,,,Yes,Yes,No,No,No,Yes
13197,6594,1999,54696,,No,,,Yes,Yes,Yes,,Yes,,Yes
13198,6594,95986,13989,,,,No,Yes,,Yes,Yes,,No,
13199,6594,61814,5724,Yes,,Yes,Yes,,No,Yes,,,Yes,Yes
